time_utc,azimuth_deg,elevation_deg,range_km,radial_velocity_km_s,doppler_hz,fspl_db,received_power_dbm,noise_power_dbm,cn_db,satellite_latitude_deg,satellite_longitude_deg,satellite_altitude_km
2025-01-10T09:08:44.000Z,194.885439,9.031117,2520.697949,6.567687497,-3021.311,143.262489,-103.112489,-126.290032,23.177543,18.163083,27.066814,841.040145
2025-01-10T09:08:45.000Z,194.887683,8.947313,2527.266421,6.569246848,-3022.028,143.285093,-103.135093,-126.290032,23.154938,18.104530,27.052585,841.031023
2025-01-10T09:08:46.000Z,194.889922,8.863788,2533.836443,6.570787018,-3022.737,143.307644,-103.157644,-126.290032,23.132387,18.045977,27.038362,841.021942
2025-01-10T09:08:47.000Z,194.892156,8.780541,2540.407995,6.572308164,-3023.436,143.330142,-103.180142,-126.290032,23.109890,17.987422,27.024145,841.012905
2025-01-10T09:08:48.000Z,194.894386,8.697569,2546.981059,6.573810461,-3024.128,143.352587,-103.202587,-126.290032,23.087445,17.928867,27.009936,841.003909
2025-01-10T09:08:49.000Z,194.896611,8.614870,2553.555616,6.575294086,-3024.810,143.374979,-103.224979,-126.290032,23.065053,17.870311,26.995733,840.994957
2025-01-10T09:08:50.000Z,194.898831,8.532442,2560.131647,6.576891543,-3025.545,143.397319,-103.247319,-126.290032,23.042713,17.811754,26.981536,840.986047
2025-01-10T09:08:51.000Z,194.901046,8.450280,2566.709399,6.578338369,-3026.211,143.419607,-103.269607,-126.290032,23.020425,17.753193,26.967345,840.977179
2025-01-10T09:08:52.000Z,194.903257,8.368389,2573.288324,6.579634673,-3026.807,143.441842,-103.291842,-126.290032,22.998190,17.694635,26.953162,840.968354
2025-01-10T09:08:53.000Z,194.905463,8.286762,2579.868668,6.581045282,-3027.456,143.464025,-103.314025,-126.290032,22.976007,17.636075,26.938985,840.959572
2025-01-10T09:08:54.000Z,194.907664,8.205399,2586.450414,6.582438040,-3028.096,143.486156,-103.336156,-126.290032,22.953876,17.577514,26.924814,840.950833
2025-01-10T09:08:55.000Z,194.909860,8.124297,2593.033544,6.583813093,-3028.729,143.508235,-103.358235,-126.290032,22.931796,17.518953,26.910650,840.942137
2025-01-10T09:08:56.000Z,194.912052,8.043455,2599.618041,6.585170620,-3029.354,143.530263,-103.380263,-126.290032,22.909768,17.460390,26.896492,840.933483
2025-01-10T09:08:57.000Z,194.914240,7.962869,2606.203886,6.586643296,-3030.031,143.552240,-103.402240,-126.290032,22.887791,17.401827,26.882340,840.924873
2025-01-10T09:08:58.000Z,194.916423,7.882537,2612.791327,6.587966242,-3030.640,143.574167,-103.424167,-126.290032,22.865864,17.343260,26.868194,840.916305
2025-01-10T09:08:59.000Z,194.918601,7.802461,2619.379818,6.589139583,-3031.179,143.596042,-103.446042,-126.290032,22.843989,17.284695,26.854056,840.907780
2025-01-10T09:09:00.000Z,194.920775,7.722636,2625.969606,6.590428499,-3031.772,143.617867,-103.467867,-126.290032,22.822165,17.226129,26.839923,840.899298
2025-01-10T09:09:01.000Z,194.922944,7.643062,2632.560675,6.591700645,-3032.358,143.639640,-103.489640,-126.290032,22.800391,17.167562,26.825797,840.890860
2025-01-10T09:09:02.000Z,194.925108,7.563736,2639.153008,6.592956144,-3032.935,143.661364,-103.511364,-126.290032,22.778668,17.108994,26.811676,840.882465
2025-01-10T09:09:03.000Z,194.927269,7.484656,2645.746587,6.594195153,-3033.505,143.683038,-103.533038,-126.290032,22.756994,17.050426,26.797563,840.874113
2025-01-10T09:09:04.000Z,194.929424,7.405820,2652.341398,6.595417824,-3034.068,143.704661,-103.554661,-126.290032,22.735371,16.991856,26.783455,840.865804
2025-01-10T09:09:05.000Z,194.931576,7.327228,2658.937423,6.596757005,-3034.684,143.726235,-103.576235,-126.290032,22.713797,16.933286,26.769353,840.857538
2025-01-10T09:09:06.000Z,194.933722,7.248873,2665.534912,6.597947426,-3035.231,143.747760,-103.597760,-126.290032,22.692271,16.874712,26.755257,840.849315
2025-01-10T09:09:07.000Z,194.935865,7.170760,2672.133318,6.598989186,-3035.710,143.769235,-103.619235,-126.290032,22.670797,16.816140,26.741168,840.841136
2025-01-10T09:09:08.000Z,194.938003,7.092885,2678.732890,6.600147859,-3036.243,143.790661,-103.640661,-126.290032,22.649371,16.757568,26.727084,840.833001
2025-01-10T09:09:09.000Z,194.940136,7.015246,2685.333614,6.601290861,-3036.769,143.812038,-103.662038,-126.290032,22.627994,16.698994,26.713007,840.824908
2025-01-10T09:09:10.000Z,194.942265,6.937841,2691.935472,6.602418336,-3037.288,143.833366,-103.683366,-126.290032,22.606666,16.640419,26.698936,840.816860
2025-01-10T09:09:11.000Z,194.944390,6.860668,2698.538450,6.603530424,-3037.800,143.854645,-103.704645,-126.290032,22.585387,16.581844,26.684870,840.808854
2025-01-10T09:09:12.000Z,194.946511,6.783726,2705.142533,6.604760120,-3038.365,143.875876,-103.725876,-126.290032,22.564156,16.523268,26.670811,840.800893
2025-01-10T09:09:13.000Z,194.948627,6.707011,2711.747970,6.605841823,-3038.863,143.897059,-103.747059,-126.290032,22.542973,16.464688,26.656757,840.792974
2025-01-10T09:09:14.000Z,194.950739,6.630525,2718.354217,6.606775626,-3039.292,143.918194,-103.768194,-126.290032,22.521838,16.406110,26.642710,840.785100
2025-01-10T09:09:15.000Z,194.952846,6.554266,2724.961522,6.607827407,-3039.776,143.939280,-103.789280,-126.290032,22.500752,16.347532,26.628668,840.777269
2025-01-10T09:09:16.000Z,194.954950,6.478231,2731.569871,6.608864421,-3040.253,143.960319,-103.810319,-126.290032,22.479713,16.288952,26.614632,840.769482
2025-01-10T09:09:17.000Z,194.957049,6.402418,2738.179251,6.609886778,-3040.724,143.981310,-103.831310,-126.290032,22.458721,16.230372,26.600602,840.761739
2025-01-10T09:09:18.000Z,194.959144,6.326827,2744.789645,6.610894634,-3041.187,144.002254,-103.852254,-126.290032,22.437778,16.171791,26.586578,840.754039
2025-01-10T09:09:19.000Z,194.961234,6.251455,2751.401040,6.611888084,-3041.644,144.023151,-103.873151,-126.290032,22.416881,16.113209,26.572560,840.746384
2025-01-10T09:09:20.000Z,194.963320,6.176301,2758.013421,6.613000298,-3042.156,144.044000,-103.894000,-126.290032,22.396031,16.054626,26.558547,840.738772
2025-01-10T09:09:21.000Z,194.965403,6.101361,2764.627040,6.613965326,-3042.600,144.064804,-103.914804,-126.290032,22.375228,15.996040,26.544540,840.731204
2025-01-10T09:09:22.000Z,194.967481,6.026638,2771.241352,6.614783237,-3042.976,144.085560,-103.935560,-126.290032,22.354472,15.937456,26.530539,840.723680
2025-01-10T09:09:23.000Z,194.969554,5.952129,2777.856607,6.615720252,-3043.407,144.106269,-103.956269,-126.290032,22.333763,15.878871,26.516543,840.716200
2025-01-10T09:09:24.000Z,194.971624,5.877832,2784.472792,6.616643444,-3043.832,144.126932,-103.976932,-126.290032,22.313099,15.820285,26.502554,840.708764
2025-01-10T09:09:25.000Z,194.973689,5.803746,2791.089894,6.617552912,-3044.250,144.147549,-103.997549,-126.290032,22.292483,15.761698,26.488569,840.701373
2025-01-10T09:09:26.000Z,194.975751,5.729868,2797.707898,6.618448783,-3044.662,144.168120,-104.018120,-126.290032,22.271912,15.703110,26.474591,840.694025
2025-01-10T09:09:27.000Z,194.977808,5.656198,2804.326791,6.619464331,-3045.130,144.188645,-104.038645,-126.290032,22.251387,15.644522,26.460618,840.686722
2025-01-10T09:09:28.000Z,194.979861,5.582731,2810.946827,6.620333343,-3045.529,144.209125,-104.059125,-126.290032,22.230906,15.585931,26.446650,840.679462
2025-01-10T09:09:29.000Z,194.981910,5.509472,2817.567458,6.621055896,-3045.862,144.229559,-104.079559,-126.290032,22.210473,15.527341,26.432688,840.672247
2025-01-10T09:09:30.000Z,194.983955,5.436416,2824.188938,6.621898433,-3046.249,144.249948,-104.099948,-126.290032,22.190084,15.468750,26.418732,840.665076
2025-01-10T09:09:31.000Z,194.985996,5.363562,2830.811255,6.622727899,-3046.631,144.270291,-104.120291,-126.290032,22.169741,15.410159,26.404781,840.657950
2025-01-10T09:09:32.000Z,194.988033,5.290908,2837.434394,6.623544398,-3047.006,144.290589,-104.140589,-126.290032,22.149442,15.351567,26.390836,840.650868
2025-01-10T09:09:33.000Z,194.990065,5.218454,2844.058344,6.624348026,-3047.376,144.310843,-104.160843,-126.290032,22.129189,15.292974,26.376896,840.643830
2025-01-10T09:09:34.000Z,194.992094,5.146197,2850.683090,6.625272186,-3047.801,144.331051,-104.181051,-126.290032,22.108980,15.234380,26.362961,840.636837
2025-01-10T09:09:35.000Z,194.994119,5.074134,2857.308888,6.626050409,-3048.159,144.351216,-104.201216,-126.290032,22.088815,15.175783,26.349031,840.629888
2025-01-10T09:09:36.000Z,194.996139,5.002269,2863.935191,6.626682766,-3048.450,144.371336,-104.221336,-126.290032,22.068695,15.117188,26.335107,840.622984
2025-01-10T09:09:37.000Z,194.998156,4.930597,2870.562254,6.627435947,-3048.797,144.391412,-104.241412,-126.290032,22.048620,15.058592,26.321189,840.616124
2025-01-10T09:09:38.000Z,195.000169,4.859118,2877.190063,6.628176736,-3049.137,144.411444,-104.261444,-126.290032,22.028588,14.999996,26.307276,840.609309
2025-01-10T09:09:39.000Z,195.002178,4.787830,2883.818607,6.628905242,-3049.473,144.431431,-104.281431,-126.290032,22.008600,14.941398,26.293368,840.602538
2025-01-10T09:09:40.000Z,195.004182,4.716732,2890.447874,6.629621574,-3049.802,144.451375,-104.301375,-126.290032,21.988656,14.882800,26.279465,840.595812
2025-01-10T09:09:41.000Z,195.006183,4.645822,2897.077850,6.630325811,-3050.126,144.471276,-104.321276,-126.290032,21.968756,14.824201,26.265568,840.589131
2025-01-10T09:09:42.000Z,195.008180,4.575100,2903.708525,6.631151474,-3050.506,144.491133,-104.341133,-126.290032,21.948899,14.765602,26.251676,840.582495
2025-01-10T09:09:43.000Z,195.010173,4.504561,2910.340153,6.631831818,-3050.819,144.510948,-104.360948,-126.290032,21.929084,14.706999,26.237788,840.575903
2025-01-10T09:09:44.000Z,195.012162,4.434209,2916.972189,6.632366933,-3051.065,144.530718,-104.380718,-126.290032,21.909313,14.648398,26.223906,840.569356
2025-01-10T09:09:45.000Z,195.014147,4.364041,2923.604887,6.633023736,-3051.367,144.550446,-104.400446,-126.290032,21.889585,14.589796,26.210030,840.562854
2025-01-10T09:09:46.000Z,195.016129,4.294055,2930.238236,6.633668879,-3051.664,144.570131,-104.420131,-126.290032,21.869900,14.531194,26.196158,840.556397
2025-01-10T09:09:47.000Z,195.018106,4.224250,2936.872225,6.634302475,-3051.955,144.589774,-104.439774,-126.290032,21.850258,14.472590,26.182292,840.549985
2025-01-10T09:09:48.000Z,195.020080,4.154625,2943.506841,6.634924603,-3052.242,144.609374,-104.459374,-126.290032,21.830658,14.413986,26.168430,840.543618
2025-01-10T09:09:49.000Z,195.022049,4.085179,2950.142074,6.635668837,-3052.584,144.628931,-104.478931,-126.290032,21.811100,14.355382,26.154574,840.537295
2025-01-10T09:09:50.000Z,195.024015,4.015907,2956.778179,6.636268312,-3052.860,144.648448,-104.498448,-126.290032,21.791584,14.296774,26.140722,840.531018
2025-01-10T09:09:51.000Z,195.025977,3.946815,2963.414611,6.636723059,-3053.069,144.667921,-104.517921,-126.290032,21.772111,14.238168,26.126876,840.524786
2025-01-10T09:09:52.000Z,195.027935,3.877898,2970.051625,6.637300163,-3053.335,144.687353,-104.537353,-126.290032,21.752679,14.179561,26.113034,840.518599
2025-01-10T09:09:53.000Z,195.029890,3.809154,2976.689211,6.637866218,-3053.595,144.706742,-104.556742,-126.290032,21.733289,14.120954,26.099198,840.512457
2025-01-10T09:09:54.000Z,195.031840,3.740584,2983.327357,6.638421298,-3053.850,144.726091,-104.576091,-126.290032,21.713941,14.062346,26.085366,840.506360
2025-01-10T09:09:55.000Z,195.033787,3.672185,2989.966054,6.638965500,-3054.101,144.745398,-104.595398,-126.290032,21.694634,14.003737,26.071540,840.500308
2025-01-10T09:09:56.000Z,195.035730,3.603957,2996.605288,6.639498886,-3054.346,144.764663,-104.614663,-126.290032,21.675368,13.945128,26.057718,840.494302
2025-01-10T09:09:57.000Z,195.037669,3.535898,3003.245051,6.640155126,-3054.648,144.783888,-104.633888,-126.290032,21.656144,13.886517,26.043901,840.488341
2025-01-10T09:09:58.000Z,195.039604,3.468005,3009.885599,6.640667127,-3054.883,144.803072,-104.653072,-126.290032,21.636959,13.827904,26.030088,840.482425
2025-01-10T09:09:59.000Z,195.041536,3.400281,3016.526386,6.641034989,-3055.053,144.822215,-104.672215,-126.290032,21.617816,13.769293,26.016281,840.476555
2025-01-10T09:10:00.000Z,195.043464,3.332724,3023.167669,6.641525914,-3055.278,144.841317,-104.691317,-126.290032,21.598714,13.710680,26.002479,840.470729
2025-01-10T09:10:01.000Z,195.045388,3.265332,3029.809437,6.642006393,-3055.500,144.860379,-104.710379,-126.290032,21.579653,13.652068,25.988681,840.464950
2025-01-10T09:10:02.000Z,195.047309,3.198104,3036.451681,6.642476533,-3055.716,144.879400,-104.729400,-126.290032,21.560631,13.593454,25.974888,840.459216
2025-01-10T09:10:03.000Z,195.049225,3.131039,3043.094390,6.642936389,-3055.927,144.898381,-104.748381,-126.290032,21.541651,13.534840,25.961100,840.453527
2025-01-10T09:10:04.000Z,195.051138,3.064136,3049.737554,6.643519703,-3056.196,144.917322,-104.767322,-126.290032,21.522710,13.476225,25.947316,840.447884
2025-01-10T09:10:05.000Z,195.053048,2.997391,3056.381430,6.643959234,-3056.398,144.936224,-104.786224,-126.290032,21.503808,13.417607,25.933537,840.442286
2025-01-10T09:10:06.000Z,195.054953,2.930809,3063.025473,6.644255031,-3056.534,144.955085,-104.805085,-126.290032,21.484947,13.358991,25.919763,840.436734
2025-01-10T09:10:07.000Z,195.056855,2.864385,3069.669940,6.644674500,-3056.727,144.973906,-104.823906,-126.290032,21.466125,13.300374,25.905993,840.431227
2025-01-10T09:10:08.000Z,195.058753,2.798119,3076.314822,6.645084030,-3056.915,144.992688,-104.842688,-126.290032,21.447343,13.241757,25.892228,840.425766
2025-01-10T09:10:09.000Z,195.060648,2.732010,3082.960108,6.645483714,-3057.099,145.011431,-104.861431,-126.290032,21.428601,13.183139,25.878468,840.420351
2025-01-10T09:10:10.000Z,195.062539,2.666056,3089.605789,6.645873616,-3057.279,145.030134,-104.880134,-126.290032,21.409898,13.124520,25.864712,840.414982
2025-01-10T09:10:11.000Z,195.064426,2.600258,3096.251855,6.646387476,-3057.515,145.048798,-104.898798,-126.290032,21.391233,13.065901,25.850960,840.409658
2025-01-10T09:10:12.000Z,195.066310,2.534610,3102.898564,6.646758011,-3057.685,145.067424,-104.917424,-126.290032,21.372607,13.007279,25.837213,840.404380
2025-01-10T09:10:13.000Z,195.068190,2.469118,3109.545371,6.646985248,-3057.790,145.086011,-104.936011,-126.290032,21.354021,12.948658,25.823471,840.399147
2025-01-10T09:10:14.000Z,195.070066,2.403778,3116.192535,6.647336647,-3057.952,145.104558,-104.954558,-126.290032,21.335473,12.890037,25.809733,840.393961
2025-01-10T09:10:15.000Z,195.071939,2.338588,3122.840045,6.647678599,-3058.109,145.123067,-104.973067,-126.290032,21.316964,12.831415,25.795999,840.388821
2025-01-10T09:10:16.000Z,195.073808,2.273549,3129.487892,6.648011163,-3058.262,145.141538,-104.991538,-126.290032,21.298493,12.772793,25.782270,840.383726
2025-01-10T09:10:17.000Z,195.075673,2.208658,3136.136067,6.648334391,-3058.411,145.159971,-105.009971,-126.290032,21.280061,12.714170,25.768546,840.378677
2025-01-10T09:10:18.000Z,195.077535,2.143916,3142.784561,6.648648357,-3058.555,145.178365,-105.028365,-126.290032,21.261667,12.655546,25.754825,840.373675
2025-01-10T09:10:19.000Z,195.079394,2.079320,3149.433364,6.649086868,-3058.757,145.196721,-105.046721,-126.290032,21.243311,12.596922,25.741109,840.368718
2025-01-10T09:10:20.000Z,195.081248,2.014868,3156.082734,6.649382477,-3058.893,145.215040,-105.065040,-126.290032,21.224991,12.538295,25.727397,840.363807
2025-01-10T09:10:21.000Z,195.083100,1.950564,3162.732129,6.649535266,-3058.963,145.233321,-105.083321,-126.290032,21.206711,12.479669,25.713690,840.358943
2025-01-10T09:10:22.000Z,195.084947,1.886405,3169.381805,6.649812767,-3059.091,145.251564,-105.101564,-126.290032,21.188468,12.421043,25.699987,840.354124
2025-01-10T09:10:23.000Z,195.086791,1.822389,3176.031754,6.650081309,-3059.214,145.269769,-105.119769,-126.290032,21.170262,12.362416,25.686288,840.349352
2025-01-10T09:10:24.000Z,195.088632,1.758515,3182.681967,6.650340948,-3059.334,145.287937,-105.137937,-126.290032,21.152094,12.303789,25.672593,840.344625
2025-01-10T09:10:25.000Z,195.090469,1.694783,3189.332436,6.650591730,-3059.449,145.306068,-105.156068,-126.290032,21.133963,12.245161,25.658903,840.339945
2025-01-10T09:10:26.000Z,195.092302,1.631192,3195.983151,6.650967544,-3059.622,145.324162,-105.174162,-126.290032,21.115869,12.186533,25.645217,840.335311
2025-01-10T09:10:27.000Z,195.094132,1.567738,3202.634371,6.651200816,-3059.729,145.342220,-105.192220,-126.290032,21.097812,12.127902,25.631534,840.330724
2025-01-10T09:10:28.000Z,195.095958,1.504426,3209.285553,6.651291617,-3059.771,145.360240,-105.210240,-126.290032,21.079792,12.069272,25.617857,840.326182
2025-01-10T09:10:29.000Z,195.097781,1.441252,3215.936954,6.651507596,-3059.870,145.378223,-105.228223,-126.290032,21.061808,12.010642,25.604183,840.321687
2025-01-10T09:10:30.000Z,195.099600,1.378215,3222.588568,6.651715007,-3059.966,145.396170,-105.246170,-126.290032,21.043862,11.952011,25.590513,840.317238
2025-01-10T09:10:31.000Z,195.101416,1.315315,3229.240384,6.651913933,-3060.057,145.414080,-105.264080,-126.290032,21.025951,11.893380,25.576848,840.312836
2025-01-10T09:10:32.000Z,195.103229,1.252551,3235.892396,6.652104382,-3060.145,145.431954,-105.281954,-126.290032,21.008078,11.834748,25.563186,840.308480
2025-01-10T09:10:33.000Z,195.105037,1.189921,3242.544593,6.652286426,-3060.229,145.449792,-105.299792,-126.290032,20.990240,11.776116,25.549529,840.304170
2025-01-10T09:10:34.000Z,195.106843,1.127425,3249.196968,6.652593969,-3060.370,145.467593,-105.317593,-126.290032,20.972438,11.717483,25.535875,840.299907
2025-01-10T09:10:35.000Z,195.108645,1.065060,3255.849781,6.652759375,-3060.446,145.485360,-105.335360,-126.290032,20.954672,11.658847,25.522225,840.295690
2025-01-10T09:10:36.000Z,195.110443,1.002830,3262.502487,6.652782721,-3060.457,145.503090,-105.353090,-126.290032,20.936942,11.600213,25.508580,840.291520
2025-01-10T09:10:37.000Z,195.112238,0.940732,3269.155346,6.652931701,-3060.525,145.520784,-105.370784,-126.290032,20.919248,11.541578,25.494938,840.287396
2025-01-10T09:10:38.000Z,195.114030,0.878764,3275.808351,6.653072546,-3060.590,145.538442,-105.388442,-126.290032,20.901589,11.482943,25.481300,840.283319
2025-01-10T09:10:39.000Z,195.115818,0.816927,3282.461492,6.653205298,-3060.651,145.556065,-105.406065,-126.290032,20.883966,11.424307,25.467667,840.279289
2025-01-10T09:10:40.000Z,195.117602,0.755218,3289.114761,6.653330013,-3060.709,145.573653,-105.423653,-126.290032,20.866378,11.365671,25.454037,840.275305
2025-01-10T09:10:41.000Z,195.119383,0.693638,3295.768152,6.653580589,-3060.824,145.591206,-105.441206,-126.290032,20.848826,11.307034,25.440411,840.271368
2025-01-10T09:10:42.000Z,195.121161,0.632183,3302.421922,6.653689363,-3060.874,145.608724,-105.458724,-126.290032,20.831308,11.248395,25.426788,840.267477
2025-01-10T09:10:43.000Z,195.122935,0.570858,3309.075530,6.653656424,-3060.859,145.626206,-105.476206,-126.290032,20.813825,11.189757,25.413170,840.263633
2025-01-10T09:10:44.000Z,195.124706,0.509658,3315.729235,6.653749481,-3060.902,145.643654,-105.493654,-126.290032,20.796378,11.131119,25.399555,840.259836
2025-01-10T09:10:45.000Z,195.126474,0.448584,3322.383029,6.653834734,-3060.941,145.661067,-105.511067,-126.290032,20.778965,11.072480,25.385944,840.256085
2025-01-10T09:10:46.000Z,195.128238,0.387635,3329.036905,6.653912245,-3060.977,145.678445,-105.528445,-126.290032,20.761587,11.013840,25.372337,840.252382
2025-01-10T09:10:47.000Z,195.129998,0.326809,3335.690854,6.653982050,-3061.009,145.695789,-105.545789,-126.290032,20.744243,10.955201,25.358734,840.248725
2025-01-10T09:10:48.000Z,195.131756,0.266106,3342.344869,6.654044206,-3061.037,145.713098,-105.563098,-126.290032,20.726934,10.896560,25.345134,840.245115
2025-01-10T09:10:49.000Z,195.133510,0.205526,3348.998942,6.654232616,-3061.124,145.730373,-105.580373,-126.290032,20.709659,10.837919,25.331538,840.241551
2025-01-10T09:10:50.000Z,195.135260,0.145066,3355.653334,6.654279601,-3061.146,145.747614,-105.597614,-126.290032,20.692417,10.779276,25.317946,840.238035
2025-01-10T09:10:51.000Z,195.137007,0.084728,3362.307501,6.654185206,-3061.102,145.764821,-105.614821,-126.290032,20.675210,10.720634,25.304357,840.234566
2025-01-10T09:10:52.000Z,195.138751,0.024511,3368.961704,6.654203065,-3061.110,145.781994,-105.631994,-126.290032,20.658038,10.661991,25.290772,840.231143
